url,titulo,num_imagenes,longitud_texto,caracteres_extranos,url_sospechosa,label,tiene_ssl,ssl_valido,longitud_url,dominio_gobierno_edu,nro_guiones,hsts,x_content_type_options,referrer_policy,csp,x_frame_options,cookies_seguras,tiene_favicon
http://localhost:8137,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8138,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8139,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8140,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8141,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8142,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8143,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8144,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8145,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8146,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8147,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8148,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8149,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8150,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8151,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8152,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8153,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8154,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8155,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8156,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8157,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8158,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8159,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8160,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8161,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8162,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8163,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8164,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8165,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8166,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8167,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8168,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8169,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8170,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8171,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8172,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8173,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8174,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8175,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8176,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8177,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8178,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8179,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8180,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8181,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8182,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8183,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8184,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8185,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8186,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8187,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8188,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8189,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8190,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8191,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8192,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8193,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8194,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8195,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8196,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8197,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8198,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8199,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8200,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8201,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8202,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8203,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8204,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8205,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8206,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8207,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8208,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8209,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8210,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8211,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8212,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8213,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8214,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8215,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8216,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8217,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8218,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8219,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8220,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8221,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8222,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8223,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8224,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8225,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8226,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8227,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8228,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8229,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8230,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8231,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8232,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8233,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8234,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8235,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8236,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8237,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8238,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8239,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8240,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8241,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8242,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8243,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8244,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8245,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8246,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8247,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8248,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8249,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8250,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8251,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8252,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8253,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8254,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8255,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8256,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8257,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8258,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8259,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8260,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8261,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8262,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8263,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8264,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8265,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8266,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8267,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8268,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8269,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8270,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8271,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8272,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8273,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8274,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8275,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8276,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8277,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8278,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8279,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8280,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8281,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8282,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8283,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8284,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8285,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8286,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8287,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8288,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8289,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8290,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8291,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8292,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8293,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8294,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8295,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8296,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8297,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8298,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8299,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8300,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8301,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8302,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8303,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8304,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
http://localhost:8305,,0,0,0,1,falso,False,0,21,False,0,0,0,0,0,0,0,0
